"","Sample","Final Pb206/U238_mean","Final Pb206/U238_2SE(int)","Final Pb206/U238_NoOfPoints","Final Pb206/U238 age_mean","Final Pb206/U238 age_2SE(int)","Final Pb206/U238 age_NoOfPoints","Final Pb207/U235_mean","Final Pb207/U235_2SE(int)","Final Pb207/U235_NoOfPoints","Final Pb207/U235 age_mean","Final Pb207/U235 age_2SE(int)","Final Pb207/U235 age_NoOfPoints","Final Pb207/Pb206_mean","Final Pb207/Pb206_2SE(int)","Final Pb207/Pb206_NoOfPoints","Final Pb207/Pb206 age_mean","Final Pb207/Pb206 age_2SE(int)","Final Pb207/Pb206 age_NoOfPoints","Final U238/Pb206_mean","Final U238/Pb206_2SE(int)","Final U238/Pb206_NoOfPoints","Final U/Th_mean","Final U/Th_2SE(int)","Final U/Th_NoOfPoints","Approx_U_PPM_mean","Approx_U_PPM_2SE(int)","Approx_U_PPM_NoOfPoints","Approx_Th_PPM_mean","Approx_Th_PPM_2SE(int)","Approx_Th_PPM_NoOfPoints","Al27_ppm_mean","Al27_ppm_2SE(int)","Al27_ppm_NoOfPoints","Ca44_ppm_mean","Ca44_ppm_2SE(int)","Ca44_ppm_NoOfPoints","V51_ppm_mean","V51_ppm_2SE(int)","V51_ppm_NoOfPoints","Fe57_ppm_mean","Fe57_ppm_2SE(int)","Fe57_ppm_NoOfPoints","Nd146_ppm_mean","Nd146_ppm_2SE(int)","Nd146_ppm_NoOfPoints","Sm147_ppm_mean","Sm147_ppm_2SE(int)","Sm147_ppm_NoOfPoints","Dy163_ppm_mean","Dy163_ppm_2SE(int)","Dy163_ppm_NoOfPoints","Yb172_ppm_mean","Yb172_ppm_2SE(int)","Yb172_ppm_NoOfPoints","Pb204_ppm_mean","Pb204_ppm_2SE(int)","Pb204_ppm_NoOfPoints","Pb206_ppm_mean","Pb206_ppm_2SE(int)","Pb206_ppm_NoOfPoints","Pb207_ppm_mean","Pb207_ppm_2SE(int)","Pb207_ppm_NoOfPoints","Th232_ppm_mean","Th232_ppm_2SE(int)","Th232_ppm_NoOfPoints","U238_ppm_mean","U238_ppm_2SE(int)","U238_ppm_NoOfPoints","PbTotal_ppm_mean","PbTotal_ppm_2SE(int)","PbTotal_ppm_NoOfPoints","...74","rho 207Pb/206Pb v 238U/206Pb","rho 206Pb/238U v 207Pb/235U","session","session.num","Final Pb208/Th232_mean","Final Pb208/Th232_2SE(int)","Final Pb208/Th232_NoOfPoints","Final Pb208/Th232 age_mean","Final Pb208/Th232 age_2SE(int)","Final Pb208/Th232 age_NoOfPoints","Approx_Pb_PPM_mean","Approx_Pb_PPM_2SE(int)","Approx_Pb_PPM_NoOfPoints","Pb208_ppm_mean","Pb208_ppm_2SE(int)","Pb208_ppm_NoOfPoints","...86","U235_ppm_mean","U235_ppm_2SE(int)","U235_ppm_NoOfPoints","Li7_ppm_mean","Li7_ppm_2SE(int)","Li7_ppm_NoOfPoints","Na23_ppm_mean","Na23_ppm_2SE(int)","Na23_ppm_NoOfPoints","P31_ppm_mean","P31_ppm_2SE(int)","P31_ppm_NoOfPoints","Ca43_ppm_mean","Ca43_ppm_2SE(int)","Ca43_ppm_NoOfPoints","Sc45_ppm_mean","Sc45_ppm_2SE(int)","Sc45_ppm_NoOfPoints","Ti49_ppm_mean","Ti49_ppm_2SE(int)","Ti49_ppm_NoOfPoints","Mn55_ppm_mean","Mn55_ppm_2SE(int)","Mn55_ppm_NoOfPoints","Co59_ppm_mean","Co59_ppm_2SE(int)","Co59_ppm_NoOfPoints","Ni60_ppm_mean","Ni60_ppm_2SE(int)","Ni60_ppm_NoOfPoints","Rb85_ppm_mean","Rb85_ppm_2SE(int)","Rb85_ppm_NoOfPoints","Sr88_ppm_mean","Sr88_ppm_2SE(int)","Sr88_ppm_NoOfPoints","Y89_ppm_mean","Y89_ppm_2SE(int)","Y89_ppm_NoOfPoints","Zr90_ppm_mean","Zr90_ppm_2SE(int)","Zr90_ppm_NoOfPoints","Nb93_ppm_mean","Nb93_ppm_2SE(int)","Nb93_ppm_NoOfPoints","Sn118_ppm_mean","Sn118_ppm_2SE(int)","Sn118_ppm_NoOfPoints","Cs133_ppm_mean","Cs133_ppm_2SE(int)","Cs133_ppm_NoOfPoints","Ba137_ppm_mean","Ba137_ppm_2SE(int)","Ba137_ppm_NoOfPoints","La139_ppm_mean","La139_ppm_2SE(int)","La139_ppm_NoOfPoints","Ce140_ppm_mean","Ce140_ppm_2SE(int)","Ce140_ppm_NoOfPoints","Pr141_ppm_mean","Pr141_ppm_2SE(int)","Pr141_ppm_NoOfPoints","Eu153_ppm_mean","Eu153_ppm_2SE(int)","Eu153_ppm_NoOfPoints","Gd157_ppm_mean","Gd157_ppm_2SE(int)","Gd157_ppm_NoOfPoints","Tb159_ppm_mean","Tb159_ppm_2SE(int)","Tb159_ppm_NoOfPoints","Ho165_ppm_mean","Ho165_ppm_2SE(int)","Ho165_ppm_NoOfPoints","Er166_ppm_mean","Er166_ppm_2SE(int)","Er166_ppm_NoOfPoints","Tm169_ppm_mean","Tm169_ppm_2SE(int)","Tm169_ppm_NoOfPoints","Lu175_ppm_mean","Lu175_ppm_2SE(int)","Lu175_ppm_NoOfPoints","Hf180_ppm_mean","Hf180_ppm_2SE(int)","Hf180_ppm_NoOfPoints","W182_ppm_mean","W182_ppm_2SE(int)","W182_ppm_NoOfPoints","...170"
"434","GJ1",0.0972854974048861,0.001375585289153,33,598.440688003841,8.08358980634493,33,0.803244446275246,0.0161586036813196,33,598.330863298689,9.10287367003987,33,0.0599078832335099,0.00114524154340157,33,595.000468692397,41.1140982914122,33,10.2873513481053,0.146820674953524,33,32.3080595264183,0.66485315381675,33,405.524468185518,24.551681488388,33,12.4450308470439,0.714186186901388,33,3.28512757565955,1.05614283786959,33,39.5280260340927,13.9010450892496,33,0.0511024510604972,0.0324216955461754,33,3.3343615282974,2.96571459115336,33,0.608888904223466,0.113167184292725,33,1.12377886241419,0.148584800672123,33,18.1291323174339,0.787164602927526,33,61.7664080971736,2.15326254337154,33,-0.0336555647458081,0.707977160088925,33,128.706395315868,2.22057441034481,33,8.48923433259745,0.223992866117098,33,8.65241969153333,0.241174100154479,33,290.349718495877,7.83872108331288,33,69.5414276326106,1.19334143512353,33,NA,0.25883535975687,0.422480339621655,"March3.2023",2,0.126474532632102,0.0026111160344708,33,2406.69821484242,46.8303587179387,33,15,0,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","GJ1",0.0952964046857813,0.00126678943726861,34,586.749360091653,7.45931974694281,34,0.78656881687122,0.0129776695101966,34,589.003565281105,7.35300263662171,34,0.0597851489766239,0.000941946771824662,34,591.762131043984,34.5517096975182,34,10.492413970438,0.141550795370447,34,32.421823890197,0.768582903406492,34,378.721784523573,21.9829426699774,34,11.713464354952,0.635707527615606,34,3.62102468997118,0.866354873592215,34,25.0781592708198,16.1662186461188,34,0.00199340845955171,0.0230813190778689,34,2.08555914087311,3.47423223043218,34,0.551440074255321,0.110094857837447,34,1.23848093573768,0.202894143479242,34,19.1515560460025,0.724612543426806,34,61.1411589512515,2.15558375032573,34,-0.298297997804718,0.539383858068354,34,127.46532517878,2.71053351506558,34,8.44545646224166,0.234521289726204,34,8.8236776122675,0.262924567722967,34,297.462512797696,8.71659616178319,34,68.8552320274335,1.46987974491366,34,NA,0.381840704559803,0.437878859262001,"March3.2023",2,0.141603986701017,0.00300729190831484,34,2676.21468805566,53.1509676236783,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","GJ1",0.0955271680730527,0.00127288045046509,33,588.108148671012,7.49308031940464,33,0.793190463844498,0.0157922744346429,33,592.666465450707,8.91275371918828,33,0.0596611323947275,0.000942516457174578,33,597.531532855144,38.9980186168904,33,10.4613888582472,0.140938678131755,33,32.4451896803097,0.801704695164068,33,398.86767379745,21.8959851079536,33,12.2502077378032,0.633406549241278,33,4.45559595456104,1.11053295131176,33,31.0796128542272,17.3963644411921,33,0.0434498693257388,0.031119437228673,33,3.02096901010122,3.00441189967542,33,0.50304306461527,0.108328416682123,33,1.47095421636305,0.211476527228891,33,19.8486729867334,0.696905764989042,33,63.0640164640829,1.9131055536382,33,-0.479208203142577,0.514519174088752,33,130.128914524021,2.70845729362786,33,8.6592528626497,0.223279307787575,33,8.97733888032324,0.266732453523832,33,302.859775990103,6.85382200819052,33,70.3530088032939,1.45596175268081,33,NA,0.215933655410358,0.452764571152635,"March3.2023",2,0.128558425106826,0.00317051763740585,33,2443.85014586964,56.8273267552419,33,15,0,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","GJ1",0.0957740954817861,0.00111355017525311,33,589.569162761875,6.55434196477878,33,0.792726870129173,0.0123176020179169,33,592.526344716193,6.96145882235443,33,0.0597768489627557,0.000930742038849729,33,591.718613624985,33.2654426910476,33,10.4288919016504,0.122967438054274,33,32.1772304709927,0.731860783275758,33,409.181795613213,23.6863203521606,33,12.7690788084091,0.742210544402126,33,3.79342680061971,0.890252848086039,33,22.805702587294,14.2043408350427,33,0.0316766345579826,0.0274340151636296,33,0.637330819806277,2.71473250607247,33,0.531447058284813,0.110806951025833,33,1.31539106387384,0.220657069982156,33,19.3998279077154,1.03043661210093,33,62.7014139593322,1.70292353018345,33,0.0627280452593098,0.54092428963355,33,127.669717105802,2.43968607087616,33,8.4890288662043,0.190249246633642,33,8.88666714798906,0.296090561379434,33,295.763155294467,6.05579293760479,33,69.0715869484304,1.30834685145954,33,NA,0.385216628840693,0.375440584640322,"March3.2023",2,0.127589940032532,0.00312010189979456,33,2426.51717574932,55.921755248889,33,15,0,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","GJ1",0.0960428553600137,0.00130864691714548,34,591.138918546711,7.68128181998919,34,0.798806123803226,0.0140724203442236,34,595.897680935604,7.96485247737611,34,0.0601503356111126,0.000910554799960496,34,605.180063562705,33.2195548690602,34,10.4019015452361,0.135975051783571,34,32.1789956946323,0.560444274006358,34,407.081805273197,21.3918278666417,34,12.6686614110815,0.642707830181536,34,3.81902804044186,0.835031643038081,34,29.7444818261722,18.957554144241,34,0.00521416860974452,0.0204628986735954,34,1.00197815778888,3.68233518705897,34,0.506204132037337,0.112719097592633,34,1.35604171682076,0.234036554784932,34,19.5303531533037,0.801431271667445,34,60.7600227376198,1.51438135369872,34,-0.0106319118881295,0.659572659657671,34,126.749497432153,2.13592283233316,34,8.48056706252743,0.140411227454501,34,8.78016717851846,0.208881782856956,34,294.574237579459,5.03573879660966,34,68.6083613430089,1.12581246565988,34,NA,0.199452474944373,0.559873297660763,"March3.2023",2,0.12566096504102,0.00217413972519597,34,2392.21802761065,39.0627550149501,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","GJ1",0.0955294322591647,0.00139173428122596,34,588.113313891182,8.19974708540108,34,0.789562234433871,0.0145164446639559,34,590.645894754899,8.28233299987398,34,0.0597985704508906,0.0010494527677394,34,591.512128456238,38.4741150403978,34,10.462884345608,0.157987282137697,34,33.0857952722158,0.954220489064175,34,411.343848168437,25.2558986757592,34,12.4203315417906,0.722394763595505,34,3.37568436607209,0.956837661795693,34,46.093790545172,14.6954664612005,34,0.0641265834501461,0.0416206254681763,34,-0.878559090598465,1.92345369481562,34,0.466025809005603,0.0991270597884892,34,1.27127688529196,0.215252158736224,34,20.0621574469109,0.731391173152296,34,60.9184138223401,1.60492351552294,34,0.0657820685411794,0.573026893273817,34,125.958323169675,2.11924405237454,34,8.35449673463743,0.186597921948552,34,8.64048184824786,0.308380268664002,34,295.706022472424,7.3143541983184,34,68.1600959193922,1.14353100037891,34,NA,0.387158906438559,0.447369224219522,"March3.2023",2,0.126771891617531,0.0031588058712271,34,2411.81220954117,56.6808958829071,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","GJ1",0.0956567182591462,0.000817202644654007,34,588.890473831104,4.80622481493987,34,0.792380291057954,0.0139975730301688,34,592.267247004994,7.89556741529823,34,0.0595688887665184,0.000785060434657024,34,584.854999045173,28.5890970272821,34,10.4390123329743,0.0885595974918798,34,32.882074537007,0.867616665509737,34,388.293409019169,21.9219707147887,34,11.7862728489523,0.536893872802675,34,2.71796011506346,0.783564067267379,34,25.2872666937516,17.4971906483445,34,0.017924598293742,0.0247749494829827,34,1.2922794162571,2.37465558894253,34,0.484723985588956,0.0961111704657546,34,1.32406718350591,0.157350262190296,34,18.4415955039712,0.744366875343478,34,59.9208058353704,2.62141255268127,34,0.252316023871308,0.584077678475378,34,126.203651808462,2.74117918636886,34,8.31884795913396,0.20770766299813,34,8.62476293107176,0.267900466849,34,291.950932912111,7.68578383658595,34,68.324420323588,1.48207729068767,34,NA,-0.0604637782321633,0.671257097477211,"March3.2023",2,0.134597516290038,0.00345302848712071,34,2551.58758367653,61.4833642414285,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","GJ1",0.0959258540782728,0.00128938830249844,34,590.451731963715,7.58441989122999,34,0.790526174189626,0.0127774642204887,34,591.257041971975,7.24524808591555,34,0.059510968851732,0.00109035377121893,34,580.777302200161,39.6643262609923,34,10.4189302883189,0.140495274747371,34,32.6923227009499,0.824432769464466,34,395.640010522274,21.7301570331569,34,12.1555719440788,0.582707420428688,34,3.48836311680847,0.976909459984159,34,30.8586456376726,17.3079211395935,34,0.0262982223969702,0.0277078071956884,34,0.776676952567932,2.6785423427353,34,0.601702446348194,0.0980888840222337,34,1.53981551934591,0.24504988954287,34,19.7696232689837,0.63353117904894,34,60.49395842145,1.72165189475324,34,0.926073597748282,0.607934988172001,34,126.98130156758,1.89910907598513,34,8.38880413919805,0.193953100541142,34,8.74564489398568,0.184959008906934,34,296.105275613766,5.79199415559822,34,68.8482747042413,1.0301740858339,34,NA,0.489598918895225,0.255543931439158,"March3.2023",2,0.130999622309179,0.00311218861782508,34,2487.53054747567,55.6922355437363,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","GJ1",0.0954668769022353,0.000969777945693013,34,587.767322903205,5.71379864912796,34,0.790731280595527,0.0119323844801696,34,591.401642786681,6.73868926311108,34,0.0596938961857306,0.000889290041421832,34,588.855595490581,31.9223189267477,34,10.4338370173445,0.0938197170220882,34,33.4053410097206,0.900925076191753,34,403.931980679645,23.5950136062863,34,12.0485241645104,0.725319643733302,34,4.02865755064848,0.904293593005203,34,24.444706205348,18.128266154163,34,0.0165481628392519,0.0261721713724768,34,3.01142994939875,3.54399046514777,34,0.487216496368131,0.0963191774713557,34,1.24274423530581,0.219335670529022,34,19.1431792189416,0.890029191915845,34,62.3683413067057,2.04651773487052,34,-0.467766408631111,0.58545304840758,34,129.303020939984,2.36807268305323,34,8.61306318954182,0.200376976032717,34,8.83825624127032,0.332726262460477,34,304.620040603092,8.97931864864033,34,70.1578085004618,1.2858175627096,34,NA,0.339090586212604,0.344201482946674,"March3.2023",2,0.134377175977463,0.00338189986439888,34,2547.69148903463,60.3292546543475,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","GJ1",0.096883155515029,0.00096241268932314,33,596.097226706885,5.65779596852434,33,0.808365703775759,0.0118570714117585,33,601.361992006083,6.66328663787096,33,0.0601375155535397,0.000899006510489397,33,604.929138757119,32.2613507023459,33,10.3093344865032,0.103307933721288,33,32.6984352312691,0.82076148794532,33,379.961935461512,21.5373604956677,33,11.6655870519981,0.612493406531559,33,2.80046109000867,0.684398313977681,33,42.7192812969944,18.0975501841246,33,0.0173397952401084,0.0300411117664433,33,-0.506052855930973,2.97619868211048,33,0.567779117936113,0.110207983884824,33,1.25665517459554,0.211946076322603,33,18.8367769903029,0.911387434050432,33,61.4644298206405,1.81832670695937,33,0.146121527272014,0.57832809722107,33,127.345579824998,2.35286167968521,33,8.56107356810221,0.19695244934248,33,8.70829336814389,0.227045946620046,33,294.675402217006,7.12329866827052,33,69.1208771974968,1.27469592156053,33,NA,0.351102381841717,0.319237849023568,"March3.2023",2,0.138824282530081,0.00315777104847881,33,2626.8941632538,56.1217725346372,33,15,0,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","GJ1",0.095259630377163,0.000961920344373117,33,586.548621551884,5.66198206201901,33,0.788980069620994,0.0164728785304063,33,590.249204387833,9.3414848431418,33,0.0599190660034515,0.00128405017291037,33,594.269560373403,46.3566286512865,33,10.4810275482959,0.106192217190382,33,33.0647780114991,0.739547813476797,33,397.970374558974,21.6803189263265,33,12.0164677497819,0.610166068274748,33,4.42493066601801,1.01736825591385,33,27.2371681616622,15.5778065292711,33,0.0177922903606184,0.024696510343206,33,1.7853143157111,2.29639266425379,33,0.505171356773472,0.0924983981945235,33,1.23825832404696,0.145713358379163,33,19.8660288168879,0.63694756691696,33,63.331143250008,2.07407736363386,33,-0.222678580483195,0.521243172083271,33,127.690138816122,2.19574296254412,33,8.51304884230465,0.209280758987717,33,8.77257170025749,0.248590911415426,33,296.906384323987,6.39044363060238,33,69.1091959186776,1.17128396373462,33,NA,0.274647334488115,0.213644575178408,"March3.2023",2,0.131783645758653,0.00284982833936648,33,2501.6584354021,50.7793496336716,33,15,0,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March3.2023",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Z_Plesovice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March3.2023",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Plesovice",0.0528814261733693,0.000603887541761362,34,332.178984002798,3.69575832829062,34,0.383795238918713,0.00757383855876711,34,329.700788613205,5.57454842000706,34,0.0525207097466274,0.000983018644880789,34,314.310912649423,37.4552556168455,34,18.9030172990955,0.212669401298048,34,11.7722699773563,0.168697669997825,34,636.597116312283,37.0348609120582,34,53.943494829367,3.24535998864993,34,130.854836230129,5.17946973786716,34,36.3544006684054,17.456919966768,34,0.314843356347118,0.0834365685106206,34,17.9886666678735,2.62721750974548,34,0.650635650970734,0.108572388459554,34,1.13255459626013,0.191779850251987,34,19.6294130674991,0.897188974085091,34,23.15532241588,1.13999301944022,34,-0.345157582044666,0.658407542721518,34,109.50800959837,1.89915965826903,34,6.40586843014888,0.135257150630944,34,36.8761823025007,0.772998205100467,34,453.874932189668,11.1934436650556,34,58.8473646631087,1.00180806073284,34,NA,0.201777446895594,0.391727271777213,"March3.2023",2,0.0299862803973691,0.000327429951006162,34,597.171607358888,6.42551721883377,34,15,0,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
